route,airline,departure_point,arrival_point,aircraft_model,departure_time,arrival_time
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,27.03.2025 23:20,27.03.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,28.03.2025 23:20,28.03.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,29.03.2025 23:20,29.03.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,30.03.2025 23:25,30.03.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,31.03.2025 23:25,31.03.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,01.04.2025 23:25,01.04.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,02.04.2025 23:25,02.04.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,03.04.2025 23:25,03.04.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,04.04.2025 23:25,04.04.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,05.04.2025 23:25,05.04.2025 05:45
S7 2565,S7,"Москва, MOW","Омск, OMS",Airbus A320,08.03.2025 23:20,08.03.2025 05:45
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,06.03.2025 23:45,06.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,07.03.2025 23:45,07.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,09.03.2025 23:45,09.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,10.03.2025 23:45,10.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,11.03.2025 23:45,11.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,12.03.2025 23:45,12.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,13.03.2025 23:45,13.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,14.03.2025 23:45,14.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,16.03.2025 23:45,16.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,17.03.2025 23:45,17.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,18.03.2025 23:45,18.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,19.03.2025 23:45,19.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,20.03.2025 23:45,20.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,21.03.2025 23:45,21.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,23.03.2025 23:45,23.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,24.03.2025 23:45,24.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,25.03.2025 23:45,25.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,26.03.2025 23:45,26.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,27.03.2025 23:45,27.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,28.03.2025 23:45,28.03.2025 08:00
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,30.03.2025 23:40,30.03.2025 07:50
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,31.03.2025 23:40,31.03.2025 07:50
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,01.04.2025 23:40,01.04.2025 07:50
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,02.04.2025 23:40,02.04.2025 07:50
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,03.04.2025 23:40,03.04.2025 07:50
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,04.04.2025 23:40,04.04.2025 07:50
S7 2581,S7,"Москва, MOW","Норильск, NSK",Airbus A320,09.03.2025 23:45,09.03.2025 08:00
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,07.03.2025 01:45,07.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,08.03.2025 01:45,08.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,09.03.2025 01:45,09.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,10.03.2025 01:45,10.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,11.03.2025 01:45,11.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,12.03.2025 01:45,12.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,13.03.2025 01:45,13.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,14.03.2025 01:45,14.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,15.03.2025 01:45,15.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,16.03.2025 01:45,16.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,17.03.2025 01:45,17.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,18.03.2025 01:45,18.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,19.03.2025 01:45,19.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,20.03.2025 01:45,20.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,21.03.2025 01:45,21.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,22.03.2025 01:45,22.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,23.03.2025 01:45,23.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,24.03.2025 01:45,24.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,25.03.2025 01:45,25.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,26.03.2025 01:45,26.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,27.03.2025 01:45,27.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,28.03.2025 01:45,28.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,29.03.2025 01:45,29.03.2025 07:20
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,30.03.2025 01:45,30.03.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,31.03.2025 01:45,31.03.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,01.04.2025 01:45,01.04.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,02.04.2025 01:45,02.04.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,03.04.2025 01:45,03.04.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,04.04.2025 01:45,04.04.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,05.04.2025 01:45,05.04.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,06.04.2025 01:45,06.04.2025 07:15
S7 2571,S7,"Москва, MOW","Новый Уренгой, NUX",Airbus A320,07.03.2025 01:45,07.03.2025 07:20
S7 2517,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,29.03.2025 23:40,29.03.2025 07:45
S7 2517,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 11:30,07.03.2025 19:35
S7 2517,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 14:10,07.03.2025 22:15
S7 2517,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 16:45,07.03.2025 00:50
S7 2517,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 21:15,07.03.2025 05:20
S7 2517,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 23:40,07.03.2025 07:45
S7 2515,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,27.05.2025 23:55,27.05.2025 07:55
S7 2515,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 11:30,07.03.2025 19:35
S7 2515,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 14:10,07.03.2025 22:15
S7 2515,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 16:45,07.03.2025 00:50
S7 2515,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 21:15,07.03.2025 05:20
S7 2515,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 23:40,07.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,06.03.2025 23:40,06.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 23:40,07.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,08.03.2025 23:40,08.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,09.03.2025 23:40,09.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,10.03.2025 23:40,10.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,11.03.2025 23:40,11.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,12.03.2025 23:40,12.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,13.03.2025 23:40,13.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,14.03.2025 23:40,14.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,15.03.2025 23:40,15.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,16.03.2025 23:40,16.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,17.03.2025 23:40,17.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,18.03.2025 23:40,18.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,19.03.2025 23:40,19.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,20.03.2025 23:40,20.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,21.03.2025 23:40,21.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,22.03.2025 23:40,22.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,23.03.2025 23:40,23.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,24.03.2025 23:40,24.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,25.03.2025 23:40,25.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,26.03.2025 23:40,26.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,27.03.2025 23:40,27.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,28.03.2025 23:40,28.03.2025 07:45
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,30.03.2025 23:00,30.03.2025 06:59
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,31.03.2025 23:00,31.03.2025 06:59
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,01.04.2025 23:00,01.04.2025 06:59
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,02.04.2025 23:00,02.04.2025 06:59
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,03.04.2025 23:00,03.04.2025 06:59
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,04.04.2025 23:00,04.04.2025 06:59
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,05.04.2025 23:00,05.04.2025 06:59
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 11:30,07.03.2025 19:35
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 14:10,07.03.2025 22:15
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 16:45,07.03.2025 00:50
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 21:15,07.03.2025 05:20
S7 2513,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 23:40,07.03.2025 07:45
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,06.03.2025 21:15,06.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 21:15,07.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,08.03.2025 21:15,08.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,09.03.2025 21:15,09.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,11.03.2025 21:15,11.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,12.03.2025 21:15,12.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,13.03.2025 21:15,13.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,14.03.2025 21:15,14.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,15.03.2025 21:15,15.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,16.03.2025 21:15,16.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,17.03.2025 21:15,17.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,18.03.2025 21:15,18.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,19.03.2025 21:15,19.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,20.03.2025 21:15,20.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,21.03.2025 21:15,21.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,22.03.2025 21:15,22.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,23.03.2025 21:15,23.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,24.03.2025 21:15,24.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,25.03.2025 21:15,25.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,26.03.2025 21:15,26.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,27.03.2025 21:15,27.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,28.03.2025 21:15,28.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,29.03.2025 21:15,29.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,30.03.2025 21:40,30.03.2025 05:40
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,31.03.2025 21:40,31.03.2025 05:40
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,01.04.2025 21:40,01.04.2025 05:40
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,02.04.2025 21:40,02.04.2025 05:40
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,03.04.2025 21:40,03.04.2025 05:40
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,04.04.2025 21:40,04.04.2025 05:40
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,05.04.2025 21:40,05.04.2025 05:40
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 11:30,07.03.2025 19:35
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 14:10,07.03.2025 22:15
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 16:45,07.03.2025 00:50
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 21:15,07.03.2025 05:20
S7 2511,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 23:40,07.03.2025 07:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,06.03.2025 16:45,06.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 16:45,07.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,08.03.2025 16:45,08.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,09.03.2025 16:45,09.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,10.03.2025 16:45,10.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,11.03.2025 16:45,11.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,12.03.2025 16:45,12.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,13.03.2025 16:45,13.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,14.03.2025 16:45,14.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,15.03.2025 16:45,15.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,16.03.2025 16:45,16.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,17.03.2025 16:45,17.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,18.03.2025 16:45,18.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,19.03.2025 16:45,19.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,20.03.2025 16:45,20.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,21.03.2025 16:45,21.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,22.03.2025 16:45,22.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,23.03.2025 16:45,23.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,24.03.2025 16:45,24.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,25.03.2025 16:45,25.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,26.03.2025 16:45,26.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,27.03.2025 16:45,27.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,28.03.2025 16:45,28.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,29.03.2025 16:45,29.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Boeing 737-800,30.03.2025 16:45,30.03.2025 00:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Boeing 737-800,31.03.2025 16:45,31.03.2025 00:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Boeing 737-800,01.04.2025 16:45,01.04.2025 00:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Boeing 737-800,02.04.2025 16:45,02.04.2025 00:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Boeing 737-800,03.04.2025 16:45,03.04.2025 00:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Boeing 737-800,04.04.2025 16:45,04.04.2025 00:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Boeing 737-800,05.04.2025 16:45,05.04.2025 00:45
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 11:30,07.03.2025 19:35
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 14:10,07.03.2025 22:15
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 16:45,07.03.2025 00:50
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A321,07.03.2025 21:15,07.03.2025 05:20
S7 2509,S7,"Москва, MOW","Новосибирск, OVB",Airbus A320,07.03.2025 23:40,07.03.2025 07:45
